case_key,earliest_file,latest_file,earliest_count,latest_count,delta,sample_latest
2023-686673,2023-686673_20251111_133843.json,2023-686673_20251111_133843.json,3,3,0,
2023-682043,2023-682043_20251117_134512.json,2023-682043_20251117_134512.json,2,2,0,"2950.05.E(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-680564,2023-680564_20251111_045011.json,2023-680564_20251111_045011.json,3,3,0,
2023-687757,2023-687757_20251111_150826.json,2023-687757_20251111_150826.json,3,3,0,
2023-683150,2023-683150_20251118_124224.json,2023-683150_20251118_124224.json,8,8,0,2911.11.A(1) | 2911.11.A(2) | 2903.11.A(2) | 2909.06.A(1) | 2903.11.A(2)
2023-678858,2023-678858_20251110_185327.json,2023-678858_20251110_185327.json,3,3,0,
2023-677812,2023-677812_20251116_123548.json,2023-677812_20251116_123548.json,3,3,0,"2903.12.A(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-677833,2023-677833_20251116_124853.json,2023-677833_20251116_124853.json,3,3,0,"2911.13.B | 2913.51.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678527,2023-678527_20251116_183217.json,2023-678527_20251116_183217.json,2,2,0,"2919.27.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-677736,2023-677736_20251116_114541.json,2023-677736_20251116_114541.json,3,3,0,"2909.06.A(2) | 2919.25.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686159,2023-686159_20251118_210916.json,2023-686159_20251118_210916.json,3,3,0,"2913.02.A(2) | 2913.03.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686684,2023-686684_20251111_134017.json,2023-686684_20251111_134017.json,3,3,0,
2023-685609,2023-685609_20251118_191811.json,2023-685609_20251118_191811.json,8,8,0,2903.02.A | 2903.02.B | 2903.11.A(1) | 2903.11.A(2) | 2921.12.A(1)
2023-685004,2023-685004_20251111_111703.json,2023-685004_20251111_111703.json,3,3,0,
2023-678367,2023-678367_20251116_171012.json,2023-678367_20251116_171012.json,3,3,0,"2909.05.B(1)(B) | 2909.06.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678062,2023-678062_20251116_145939.json,2023-678062_20251116_145939.json,2,2,0,"2923.12.A(1) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678128,2023-678128_20251116_154545.json,2023-678128_20251116_154545.json,4,4,0,"2909.04.A(3) | 2921.31.A | 2903.21.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682846,2023-682846_20251111_075918.json,2023-682846_20251111_075918.json,3,3,0,
2023-684322,2023-684322_20251118_154502.json,2023-684322_20251118_154502.json,4,4,0,"2913.05.A | 2913.02.A(3) | 2913.31.B(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678403,2023-678403_20251116_172709.json,2023-678403_20251116_172709.json,3,3,0,"2903.11.A(1) | 2919.25.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-685288,2023-685288_20251111_114040.json,2023-685288_20251111_114040.json,3,3,0,
2023-687268,2023-687268_20251111_142944.json,2023-687268_20251111_142944.json,3,3,0,
2023-686560,2023-686560_20251118_221634.json,2023-686560_20251118_221634.json,3,3,0,"2925.03.A(2) | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-677744,2023-677744_20251116_115038.json,2023-677744_20251116_115038.json,3,3,0,"2913.05.A | 2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-681067,2023-681067_20251111_053024.json,2023-681067_20251111_053024.json,3,3,0,
2023-684112,2023-684112_20251118_150814.json,2023-684112_20251118_150814.json,2,2,0,"2913.51.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-685324,2023-685324_20251111_114306.json,2023-685324_20251111_114306.json,3,3,0,
2023-683467,2023-683467_20251111_090041.json,2023-683467_20251111_090041.json,3,3,0,
2023-685826,2023-685826_20251111_122152.json,2023-685826_20251111_122152.json,3,3,0,
2023-678142,2023-678142_20251116_155423.json,2023-678142_20251116_155423.json,5,5,0,"2923.13.A(3) | 2923.12.A(2) | 2923.16.B | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678099,2023-678099_20251116_152459.json,2023-678099_20251116_152459.json,2,2,0,"2950.04.E | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-681095,2023-681095_20251111_053210.json,2023-681095_20251111_053210.json,3,3,0,
2023-686932,2023-686932_20251118_232925.json,2023-686932_20251118_232925.json,3,3,0,"2950.06.F | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-677877,2023-677877_20251116_131452.json,2023-677877_20251116_131452.json,3,3,0,"2923.13.A(3) | 2923.12.A(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682360,2023-682360_20251117_144043.json,2023-682360_20251117_144043.json,6,6,0,"2911.13.A | 2911.13.A | 2913.02.A(1) | 2909.05.B(1)(B) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-680846,2023-680846_20251117_103645.json,2023-680846_20251117_103645.json,2,2,0,"2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678028,2023-678028_20251116_144216.json,2023-678028_20251116_144216.json,8,8,0,2903.211.A(1) | 2903.211.A(1) | 2909.06.A(1) | 2911.11.A(1) | 2905.02.A(1)
2023-679622,2023-679622_20251110_200207.json,2023-679622_20251110_200207.json,3,3,0,
2023-685158,2023-685158_20251118_180300.json,2023-685158_20251118_180300.json,8,8,0,2921.331.B | 2921.331.B | 2923.12.A(2) | 2923.16.B | 2913.51.A
2023-677905,2023-677905_20251116_132743.json,2023-677905_20251116_132743.json,7,7,0,2903.11.A(1) | 2903.11.A(2) | 2923.13.A(2) | 2923.16.A | 2913.51.A
2023-678984,2023-678984_20251110_190225.json,2023-678984_20251110_190225.json,3,3,0,
2023-677719,2023-677719_20251116_113420.json,2023-677719_20251116_113420.json,3,3,0,"2913.02.A(2) | 2913.21.B(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678290,2023-678290_20251116_164447.json,2023-678290_20251116_164447.json,2,2,0,"2907.02.A(1)(C) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-681572,2023-681572_20251117_121813.json,2023-681572_20251117_121813.json,2,2,0,"2919.21.(B)(1)(B)(I) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-687797,2023-687797_20251111_151110.json,2023-687797_20251111_151110.json,3,3,0,
2023-679694,2023-679694_20251110_200844.json,2023-679694_20251110_200844.json,3,3,0,
2023-684968,2023-684968_20251111_111151.json,2023-684968_20251111_111151.json,3,3,0,
2023-678793,2023-678793_20251116_204202.json,2023-678793_20251116_204202.json,3,3,0,"2921.331.B | 2921.31.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682287,2023-682287_20251117_142229.json,2023-682287_20251117_142229.json,9,9,0,2911.11.A(1) | 2911.12.A(1) | 2911.02.A(2) | 2911.02.A(3) | 2913.02.A(1)
2023-678725,2023-678725_20251116_201127.json,2023-678725_20251116_201127.json,5,5,0,"2919.25.A | 2919.22.A | 2919.22.A | 2909.06.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686805,2023-686805_20251116_074614.json,2023-686805_20251116_074614.json,5,5,0,"2923.13.A(3) | 2923.12.A(2) | 2923.16.B | 2913.51.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-681751,2023-681751_20251117_124955.json,2023-681751_20251117_124955.json,3,3,0,"2913.51.A | 2913.03.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-681335,2023-681335_20251110_154249.json,2023-681335_20251110_154249.json,3,3,0,
2023-677982,2023-677982_20251116_141327.json,2023-677982_20251116_141327.json,3,3,0,"2913.02.A(3) | 2913.42.A(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686770,2023-686770_20251112_173431.json,2023-686770_20251112_173431.json,3,3,0,
2023-677636,2023-677636_20251116_105450.json,2023-677636_20251116_105450.json,5,5,0,"2911.01.A(1) | 2911.02.A(1) | 2923.12.A(2) | 2913.02.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-687904,2023-687904_20251111_151746.json,2023-687904_20251111_151746.json,3,3,0,
2023-683068,2023-683068_20251118_122446.json,2023-683068_20251118_122446.json,6,6,0,"2903.13.A | 2921.31.A | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678414,2023-678414_20251116_173241.json,2023-678414_20251116_173241.json,3,3,0,"2903.13.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-681564,2023-681564_20251116_082008.json,2023-681564_20251116_082008.json,10,10,0,2907.323.A(3) | 2907.323.A(3) | 2907.323.A(3) | 2907.323.A(3) | 2907.323.A(3)
2023-686622,2023-686622_20251118_223802.json,2023-686622_20251118_223802.json,4,4,0,"2925.03.A(2) | 2925.11.A | 2923.13.A(3) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-680731,2023-680731_20251110_150049.json,2023-680731_20251110_150049.json,3,3,0,
2023-687959,2023-687959_20251119_024354.json,2023-687959_20251119_024354.json,4,4,0,"2921.38.B | 2921.38.B | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-687112,2023-687112_20251111_141612.json,2023-687112_20251111_141612.json,4,4,0,
2023-679414,2023-679414_20251117_072729.json,2023-679414_20251117_072729.json,4,4,0,"2903.11.A(2) | 2903.11.A(2) | 2909.06.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678106,2023-678106_20251116_152954.json,2023-678106_20251116_152954.json,2,2,0,"2909.15.H | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-679655,2023-679655_20251110_200341.json,2023-679655_20251110_200341.json,3,3,0,
2023-678066,2023-678066_20251116_150250.json,2023-678066_20251116_150250.json,12,12,0,2913.51.A | 2909.06.A(1) | 2913.02.A(1) | 2909.06.A(1) | 2913.02.A(1)
2023-682916,2023-682916_20251118_115441.json,2023-682916_20251118_115441.json,3,3,0,"2907.04.A | 2907.04.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-677620,2023-677620_20251116_104719.json,2023-677620_20251116_104719.json,2,2,0,"2923.12.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682651,2023-682651_20251118_110946.json,2023-682651_20251118_110946.json,5,5,0,"2903.13.A | 2921.38.B | 2921.33.B | 2921.31.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-681855,2023-681855_20251111_063944.json,2023-681855_20251111_063944.json,3,3,0,
2023-687291,2023-687291_20251119_003150.json,2023-687291_20251119_003150.json,4,4,0,"2903.18.(B)(3) | 2903.18.(B)(3) | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686749,2023-686749_20251111_134449.json,2023-686749_20251111_134449.json,3,3,0,
2023-687464,2023-687464_20251119_011203.json,2023-687464_20251119_011203.json,4,4,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686324,2023-686324_20251118_213748.json,2023-686324_20251118_213748.json,4,4,0,"2923.12.A(1) | 2923.16.B | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-681823,2023-681823_20251116_081745.json,2023-681823_20251116_081745.json,2,2,0,"2950.05.F(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-687457,2023-687457_20251119_011122.json,2023-687457_20251119_011122.json,4,4,0,"2923.13.A(2) | 2923.12.(A)(2) | 2923.16.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686072,2023-686072_20251118_205117.json,2023-686072_20251118_205117.json,3,3,0,"2913.02.A(1) | 2913.02.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-687397,2023-687397_20251119_005827.json,2023-687397_20251119_005827.json,3,3,0,"2903.12.A(1) | 2903.11.A(2) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-681650,2023-681650_20251111_062205.json,2023-681650_20251111_062205.json,3,3,0,
2023-683633,2023-683633_20251111_091217.json,2023-683633_20251111_091217.json,3,3,0,
2023-678189,2023-678189_20251116_160256.json,2023-678189_20251116_160256.json,4,4,0,"2923.13.A(2) | 2923.12.A(2) | 2913.51.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682179,2023-682179_20251111_070755.json,2023-682179_20251111_070755.json,3,3,0,
2023-682771,2023-682771_20251111_075135.json,2023-682771_20251111_075135.json,3,3,0,
2023-679763,2023-679763_20251110_201423.json,2023-679763_20251110_201423.json,3,3,0,
2023-685662,2023-685662_20251111_120830.json,2023-685662_20251111_120830.json,3,3,0,
2023-686275,2023-686275_20251111_130009.json,2023-686275_20251111_130009.json,3,3,0,
2023-678084,2023-678084_20251116_151610.json,2023-678084_20251116_151610.json,9,9,0,2913.51.A | 2913.02.A(3) | 2911.02.A(1) | 2913.42.A(1) | 2913.49.B(1)
2023-684701,2023-684701_20251111_104621.json,2023-684701_20251111_104621.json,3,3,0,
2023-687627,2023-687627_20251119_014800.json,2023-687627_20251119_014800.json,14,14,0,2925.03.A(2) | 2925.11.A | 2925.03.A(2) | 2925.11.A | 2925.03.A(2)
2023-682740,2023-682740_20251118_112603.json,2023-682740_20251118_112603.json,3,3,0,"2921.331.B | 2913.51.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-679268,2023-679268_20251110_192511.json,2023-679268_20251110_192511.json,3,3,0,
2023-678705,2023-678705_20251116_195819.json,2023-678705_20251116_195819.json,10,10,0,2921.331.B | 2921.331.B | 2903.13.A | 4549.02.A(1) | 2913.51.A
